首都航空 北部湾航空,JD5314 GX8862,,栎社国际机场,23:00,吴圩国际机场T2,23:55,3,海口,停留21h15m,noshare,¥539,"经济舱2.0折
经济舱1.8折"
首都航空 首都航空,JD5314 JD5393,,栎社国际机场,23:00,吴圩国际机场T2,08:15,3,海口,停留5h40m,noshare,¥560,"经济舱2.0折
经济舱2.0折"
山东航空 奥凯航空,SC4883 BK2760,,栎社国际机场,10:05,吴圩国际机场T2,18:15,3,海口,停留4h30m,noshare,¥768,"经济舱3.0折
经济舱2.3折"
东方航空 上海航空,MU5699 FM9383,,栎社国际机场,07:00,吴圩国际机场T2,00:40,3,上海,停留13h40m,noshare,¥770,"经济舱
经济舱"
四川航空 奥凯航空,3U8729 BK2760,,栎社国际机场,13:10,吴圩国际机场T2,18:15,3,海口,停留1h30m,noshare,¥878,"经济舱3.7折
经济舱2.3折"
东方航空 东方航空,MU5339 MU783,,栎社国际机场,18:20,吴圩国际机场T2,09:40,3,昆明,停留9h25m,noshare,¥1150,"经济舱
经济舱"
东方航空 东方航空,MU2177 MU5881,,栎社国际机场,14:15,吴圩国际机场T2,23:30,3,昆明,停留4h40m,noshare,¥1280,"经济舱
经济舱"
东方航空 上海航空,MU5699 FM9209,,栎社国际机场,07:00,吴圩国际机场T2,17:20,3,上海,停留6h20m,noshare,¥1540,"经济舱
经济舱"
东方航空 上海航空,MU5699 FM9383,,栎社国际机场,07:00,吴圩国际机场T2,00:40,3,上海,停留13h40m,noshare,¥2330,"公务舱
公务舱"
东方航空 上海航空,MU5699 FM9209,,栎社国际机场,07:00,吴圩国际机场T2,17:20,3,上海,停留6h20m,noshare,¥2680,"公务舱
头等舱"
东方航空 东方航空,MU2177 MU5881,,栎社国际机场,14:15,吴圩国际机场T2,23:30,3,昆明,停留4h40m,noshare,¥3030,"头等舱
公务舱"
东方航空 东方航空,MU5339 MU783,,栎社国际机场,18:20,吴圩国际机场T2,09:40,3,昆明,停留9h25m,noshare,¥3030,"头等舱
公务舱"
动车 山东航空,D382 山东航空 SC4871,,宁波,11:33,吴圩国际机场T2,18:30,3,杭州,停留3h14m,noshare,¥693,二等座+经济舱
高铁 南方航空,G7662 南方航空 CZ3758,,宁波,12:16,吴圩国际机场T2,19:00,3,杭州,停留3h12m,noshare,¥741,二等座+经济舱
动车 首都航空,D3218 首都航空 JD5507,,宁波,14:29,吴圩国际机场T2,21:40,3,杭州,停留3h27m,noshare,¥749,二等座+经济舱
大巴 上海航空,0821599a4aec0823b 上海航空 FM9337,,亚洲华园宾馆,06:30,吴圩国际机场T2,19:25,3,上海,停留6h10m,noshare,¥1140,大巴+经济舱
中国国航 海南航空,CA3920 HU7992,,贡嘎国际机场,22:00,美兰国际机场,10:30,3,重庆,停留7h55m,共享,¥1870,"经济舱6.2折
经济舱5.3折"
华夏航空,G51172B,机型未定(小型),贡嘎国际机场,17:55,美兰国际机场,10:30,2,unknown,unknown,noshare,¥2140,经济舱6.1折
西部航空 海南航空,PN6392 HU7992,,贡嘎国际机场,18:10,美兰国际机场,10:30,3,重庆,停留11h40m,noshare,¥1710,"经济舱4.9折
经济舱5.3折"
西部航空 西部航空,PN6392 PN6207,,贡嘎国际机场,18:10,美兰国际机场,09:20,3,重庆,停留10h25m,noshare,¥1860,"经济舱4.9折
经济舱6.5折"
东方航空 东方航空,MU2334 MU2317,,贡嘎国际机场,12:25,美兰国际机场,12:05,3,西安,停留16h15m,noshare,¥1950,"经济舱
经济舱"
西部航空 四川航空,PN6272 3U8879,,贡嘎国际机场,11:00,美兰国际机场,19:10,3,重庆,停留3h40m,noshare,¥2010,"经济舱5.9折
经济舱6.0折"
中国国航 西部航空,CA3920 PN6207,,贡嘎国际机场,22:00,美兰国际机场,09:20,3,重庆,停留6h40m,共享,¥2020,"经济舱6.2折
经济舱6.5折"
东方航空 东方航空,MU2336 MU2317,,贡嘎国际机场,15:30,美兰国际机场,12:05,3,西安,停留13h05m,noshare,¥2070,"经济舱
经济舱"
南方航空 四川航空,CZ8166 3U8879,,贡嘎国际机场,12:10,美兰国际机场,19:10,3,重庆,停留2h40m,noshare,¥2230,"经济舱7.6折
经济舱6.0折"
东方航空 东方航空,MU2334 MU2317,,贡嘎国际机场,12:25,美兰国际机场,12:05,3,西安,停留16h15m,noshare,¥7580,"头等舱
公务舱"
南方航空,CZ8287,空中客车 A320(中型),桃仙国际机场T3,09:45,地窝堡国际机场T3,15:00,1,unknown,unknown,noshare,¥2180,经济舱7.4折
南方航空,CZ6495,空中客车 A320(中型),桃仙国际机场T3,17:05,地窝堡国际机场T3,00:15,2,包头,unknown,noshare,¥2180,经济舱7.4折
海南航空,HU7822,波音 737-800(中型),桃仙国际机场T3,17:00,地窝堡国际机场T2,00:10,2,济南,unknown,noshare,¥2220,经济舱7.6折
乌鲁木齐航空,UQ7822,波音 737-800(中型),桃仙国际机场T3,17:00,地窝堡国际机场T2,00:10,2,济南,unknown,共享,¥2230,经济舱7.6折
金鹏航空,Y87822,波音 737-800(中型),桃仙国际机场T3,17:00,地窝堡国际机场T2,00:10,2,济南,unknown,共享,¥2230,经济舱7.6折
东方航空 东方航空,MU2264 MU2299,,桃仙国际机场T3,16:50,地窝堡国际机场T2,20:25,3,西安,停留20h50m,noshare,¥2010,"经济舱
经济舱"
长安航空 山东航空,9H8340 SC4904,,桃仙国际机场T3,20:10,地窝堡国际机场T2,00:20,3,石家庄,停留22h00m,noshare,¥2050,"经济舱3.3折
经济舱6.3折"
首都航空 春秋航空,JD5222 9C8657,,桃仙国际机场T3,07:20,地窝堡国际机场T1,14:45,3,石家庄,停留1h35m,noshare,¥2070,"经济舱3.5折
经济舱6.3折"
